Material,Steel,
Geometry,Rectangular,
Width,3.502,mm
Thickness,2.49,mm
Length,50.8,mm
,,
Time,Extension,Load
(s),(mm),(N)
382.50,6.47714,3207.12
382.60,6.47894,3208.05
382.70,6.48047,3206.6
382.80,6.48209,3205.66
382.90,6.48372,3205.53
383.00,6.48559,3207.02
383.10,6.4873,3207.11
383.20,6.48884,3205.02
383.30,6.49038,3203.46
383.40,6.49208,3204.06
383.50,6.49405,3207.22
383.60,6.49584,3208.4
383.70,6.49746,3207.42
383.80,6.499,3206.01
383.90,6.50071,3206.52
384.00,6.5025,3207.72
384.10,6.50421,3208.7
384.20,6.50566,3207.34
384.30,6.50728,3206.63
384.40,6.50924,3209.2
384.50,6.51112,3211.03
384.60,6.51266,3209.73
384.70,6.51428,3208.75
384.80,6.5159,3208.48
384.90,6.51778,3209.75
385.00,6.51949,3210.9
385.10,6.52103,3209.45
385.20,6.52256,3208.05
385.30,6.52419,3208.18
385.40,6.52606,3210.45
385.50,6.52811,3213.57
385.60,6.52965,3211.95
385.70,6.53119,3210.44
385.80,6.53281,3209.7
385.90,6.5346,3210.98
386.00,6.5364,3212.24
386.10,6.53793,3211.45
386.20,6.53947,3209.83
386.30,6.54135,3211.8
386.40,6.54323,3214.01
386.50,6.54485,3213.21
386.60,6.54647,3212.02
386.70,6.54809,3211.41
386.80,6.54989,3212.36
386.90,6.55168,3213.69
387.00,6.5533,3212.84
387.10,6.55475,3211.42
387.20,6.55629,3210.39
387.30,6.55825,3212.73
387.40,6.5603,3215.25
387.50,6.56184,3213.33
387.60,6.56338,3211.38
387.70,6.565,3210.59
387.80,6.56671,3211.57
387.90,6.5685,3213.54
388.00,6.57012,3213.36
388.10,6.57166,3211.76
388.20,6.57354,3213.52
388.30,6.57541,3215.86
388.40,6.57712,3215.79
388.50,6.57866,3214.6
388.60,6.5802,3213.66
388.70,6.58199,3214.8
388.80,6.58387,3216.71
388.90,6.58549,3215.97
389.00,6.58694,3214.51
389.10,6.58856,3213.66
389.20,6.59027,3214.48
389.30,6.5924,3218.69
389.40,6.59411,3218.65
389.50,6.59565,3216.62
389.60,6.59727,3216.23
389.70,6.59889,3216.2
389.80,6.60069,3217.04
389.90,6.60239,3217.24
390.00,6.60385,3216
390.10,6.60564,3215.99
390.20,6.60752,3218.7
390.30,6.60931,3219.4
390.40,6.61085,3218.21
390.50,6.61247,3217.17
390.60,6.61409,3217.26
390.70,6.61605,3219.17
390.80,6.61776,3219.77
390.90,6.61921,3217.74
391.00,6.62075,3216.4
391.10,6.62246,3216.61
391.20,6.62451,3220.47
391.30,6.62621,3221.31
391.40,6.62784,3219.35
391.50,6.62946,3218.65
391.60,6.631,3218.25
391.70,6.63279,3219.16
391.80,6.6345,3219.43
391.90,6.63603,3217.73
392.00,6.63774,3217.32
392.10,6.63962,3219.42
392.20,6.6415,3221.05
392.30,6.64303,3219.77
392.40,6.64457,3218.41
392.50,6.64628,3218.93
392.60,6.64824,3221.57
392.70,6.64995,3222.53
392.80,6.65149,3220.41
392.90,6.65285,3218.9
393.00,6.65456,3218.99
393.10,6.65661,3222.87
393.20,6.65849,3225.04
393.30,6.66003,3222.84
393.40,6.66165,3221.72
393.50,6.66327,3221.42
393.60,6.66498,3221.92
393.70,6.66677,3223.12
393.80,6.66822,3222.18
393.90,6.66984,3220.86
394.00,6.67181,3223.46
394.10,6.6736,3225.35
394.20,6.67522,3224.26
394.30,6.67684,3223.11
394.40,6.67838,3222.35
394.50,6.68035,3224.2
394.60,6.68214,3226.11
394.70,6.68368,3224.22
394.80,6.68513,3222.5
394.90,6.68675,3222.01
395.00,6.68863,3224.17
395.10,6.69068,3227.51
395.20,6.69221,3226.35
395.30,6.69383,3224.64
395.40,6.69537,3224.3
395.50,6.69708,3224.51
395.60,6.69879,3225.15
395.70,6.70049,3224.98
395.80,6.70203,3224.73
395.90,6.70382,3225.46
396.00,6.70579,3227.74
396.10,6.70741,3227.63
396.20,6.70903,3226.47
396.30,6.71057,3225.37
396.40,6.71236,3225.97
396.50,6.71424,3227.58
396.60,6.71586,3226.22
396.70,6.71731,3223.73
396.80,6.71885,3222.57
396.90,6.72082,3225.1
397.00,6.72286,3229.07
397.10,6.72449,3228.43
397.20,6.72602,3226.52
397.30,6.72765,3226.14
397.40,6.72927,3226.37
397.50,6.73106,3227.58
397.60,6.73268,3227.49
397.70,6.73422,3227.04
397.80,6.73601,3227.67
397.90,6.73789,3229.92
398.00,6.73968,3230.54
398.10,6.74122,3229.18
398.20,6.74276,3227.88
398.30,6.74455,3228.87
398.40,6.74651,3230.92
398.50,6.74814,3230.74
398.60,6.74959,3228.77
398.70,6.75104,3227.33
398.80,6.75292,3228.43
398.90,6.75505,3232.99
399.00,6.75667,3232.47
399.10,6.75821,3230.34
399.20,6.75975,3229.6
399.30,6.76146,3229.47
399.40,6.76316,3230.4
399.50,6.76487,3230.71
399.60,6.76649,3230.35
399.70,6.76812,3230.65
399.80,6.76999,3232.26
399.90,6.77187,3233.7
400.00,6.77341,3232.29
400.10,6.77495,3231.06
400.20,6.77665,3230.61
400.30,6.77862,3233.14
400.40,6.78032,3234.14
400.50,6.78178,3231.99
400.60,6.78323,3230.2
400.70,6.78502,3230.68
400.80,6.78715,3234.85
400.90,6.78886,3235.8
401.00,6.7904,3232.85
401.10,6.79202,3231.16
401.20,6.79364,3230.62
401.30,6.79535,3231.49
401.40,6.79706,3231.86
401.50,6.79868,3231.57
401.60,6.8003,3232.05
401.70,6.80218,3233.54
401.80,6.80406,3235.62
401.90,6.8056,3234.41
402.00,6.80713,3233.46
402.10,6.80876,3232.79
402.20,6.81072,3235.25
402.30,6.81251,3236.57
402.40,6.81405,3234.65
402.50,6.81542,3232.93
402.60,6.81712,3232.46
402.70,6.81917,3236.55
402.80,6.82105,3238.74
402.90,6.82259,3236.48
403.00,6.82421,3235.22
403.10,6.82575,3234.81
403.20,6.82754,3235.73
403.30,6.82925,3236.69
403.40,6.83095,3236.39
403.50,6.83249,3235.59
403.60,6.83428,3236.48
403.70,6.83608,3237.95
403.80,6.83778,3237.94
403.90,6.83932,3236.87
404.00,6.84094,3235.76
404.10,6.84291,3238.45
404.20,6.8447,3239.55
404.30,6.84624,3238.14
404.40,6.84769,3236.23
404.50,6.84923,3235.2
404.60,6.85127,3238.37
404.70,6.85324,3241.6
404.80,6.85478,3239.48
404.90,6.8564,3237.97
405.00,6.85793,3237.42
405.10,6.85973,3237.9
405.20,6.86152,3239.43
405.30,6.86314,3238.98
405.40,6.86459,3237.91
405.50,6.86639,3238.36
405.60,6.86827,3240.43
405.70,6.86997,3240.67
405.80,6.87159,3238.66
405.90,6.87313,3236.87
406.00,6.87493,3237.82
406.10,6.87689,3239.96
406.20,6.87843,3239.45
406.30,6.87988,3237.54
406.40,6.88141,3236.73
406.50,6.88338,3238.99
406.60,6.88534,3242.95
406.70,6.88705,3242.22
406.80,6.88859,3240.76
406.90,6.89021,3240.17
407.00,6.89183,3240.28
407.10,6.89362,3241.52
407.20,6.89525,3241.62
407.30,6.89687,3240.76
407.40,6.89849,3241.05
407.50,6.90045,3243.13
407.60,6.90225,3244.4
407.70,6.90378,3242.92
407.80,6.90532,3241.83
407.90,6.90711,3242.18
408.00,6.90908,3244.64
408.10,6.91061,3244.46
408.20,6.91215,3242.15
408.30,6.9136,3240.79
408.40,6.91548,3242.4
408.50,6.91753,3246.11
408.60,6.91924,3246.18
408.70,6.92077,3244.08
408.80,6.9224,3243.27
408.90,6.92402,3243.24
409.00,6.92581,3244.07
409.10,6.92743,3244.42
409.20,6.92906,3243.37
409.30,6.93068,3243.43
409.40,6.93256,3244.75
409.50,6.93435,3246.75
409.60,6.93597,3245.73
409.70,6.93759,3244.53
409.80,6.93922,3244.22
409.90,6.94109,3245.94
410.00,6.94289,3247.04
410.10,6.94434,3244.87
410.20,6.94579,3243.33
410.30,6.94758,3243.78
410.40,6.94963,3247.74
410.50,6.95143,3248.69
410.60,6.95296,3245.43
410.70,6.95458,3243.94
410.80,6.95621,3243.66
410.90,6.95791,3244.03
411.00,6.95962,3245.5
411.10,6.96124,3245
411.20,6.96287,3244.94
411.30,6.96466,3246.26
411.40,6.96662,3248.8
411.50,6.96816,3247.99
411.60,6.96978,3247.08
411.70,6.9714,3246.73
411.80,6.9732,3247.78
411.90,6.97508,3249.53
412.00,6.97653,3247.88
412.10,6.97798,3246.41
412.20,6.97969,3246.13
412.30,6.98173,3249.89
412.40,6.98361,3251.98
412.50,6.98515,3249.87
412.60,6.98669,3247.91
412.70,6.98831,3247.76
412.80,6.9901,3249.13
412.90,6.99189,3250.33
413.00,6.99343,3249.18
413.10,6.99497,3248.05
413.20,6.99685,3249.76
413.30,6.99881,3252.05
413.40,7.00043,3251.23
413.50,7.00197,3250.15
413.60,7.00368,3249.71
413.70,7.00538,3250.66
413.80,7.00718,3251.82
413.90,7.00871,3250.57
414.00,7.01025,3249.14
414.10,7.01179,3248.35
414.20,7.01384,3251.85
414.30,7.0158,3254.65
414.40,7.01734,3253.14
414.50,7.01887,3251.09
414.60,7.0205,3250.12
414.70,7.02229,3251.74
414.80,7.02408,3252.97
414.90,7.0257,3252.43
415.00,7.02724,3251.24
415.10,7.02904,3252.26
415.20,7.03083,3253.27
415.30,7.03262,3254.29
415.40,7.03416,3251.8
415.50,7.03569,3250.29
415.60,7.03749,3250.9
415.70,7.03937,3252.75
415.80,7.04099,3252.7
415.90,7.04244,3250.92
416.00,7.04398,3249.83
416.10,7.04594,3252.2
416.20,7.04799,3256.26
416.30,7.04961,3255.35
416.40,7.05115,3253.68
416.50,7.0526,3252.6
416.60,7.05439,3253.58
416.70,7.05619,3254.91
416.80,7.05789,3255.07
416.90,7.05934,3253.71
417.00,7.06105,3253.98
417.10,7.06302,3255.84
417.20,7.06481,3257.23
417.30,7.06635,3255.44
417.40,7.06788,3254.55
417.50,7.06968,3255.27
417.60,7.07155,3256.64
417.70,7.07318,3257.02
417.80,7.07471,3255.3
417.90,7.07608,3253.35
418.00,7.07804,3255.1
418.10,7.08009,3258.9
418.20,7.0818,3258.83
418.30,7.08325,3256.72
418.40,7.08487,3255.49
418.50,7.08658,3256.2
418.60,7.08837,3257.49
418.70,7.09008,3257.75
418.80,7.09153,3255.92
418.90,7.09324,3256.24
419.00,7.0952,3258.28
419.10,7.097,3259.77
419.20,7.09853,3258.23
419.30,7.10016,3257.34
419.40,7.10186,3257.32
419.50,7.10366,3258.75
419.60,7.10536,3259.45
419.70,7.1069,3258.07
419.80,7.10835,3256.21
419.90,7.11015,3256.77
420.00,7.1122,3260.59
420.10,7.11399,3261.54
420.20,7.11552,3259.57
420.30,7.11698,3257.3
420.40,7.11868,3256.8
420.50,7.12056,3257.71
420.60,7.12227,3258.42
420.70,7.12381,3257.36
420.80,7.12534,3256.03
420.90,7.12731,3259.56
421.00,7.12919,3261.07
421.10,7.13072,3259.87
421.20,7.13234,3259.39
421.30,7.13405,3259.46
421.40,7.13584,3260.92
421.50,7.13755,3260.71
421.60,7.13917,3260.24
421.70,7.14054,3258.39
421.80,7.14225,3258.55
421.90,7.1443,3262.02
422.00,7.14618,3264.08
422.10,7.14771,3262.28
422.20,7.14925,3260.87
422.30,7.15087,3260.37
422.40,7.15275,3261.93
422.50,7.15446,3262.97
422.60,7.15599,3261.77
422.70,7.15753,3260.17
422.80,7.15941,3262.88
422.90,7.16137,3264.82
423.00,7.16291,3263.78
423.10,7.16453,3262.4
423.20,7.16615,3261.75
423.30,7.16795,3263.25
423.40,7.16983,3264.65
423.50,7.17136,3263.5
423.60,7.17281,3261.75
423.70,7.17444,3261.45
423.80,7.17631,3263.41
423.90,7.17828,3265.99
424.00,7.1799,3265.06
424.10,7.18144,3263.74
424.20,7.18306,3262.95
424.30,7.18485,3264.29
424.40,7.18665,3265.2
424.50,7.18818,3264.54
424.60,7.18963,3262.51
424.70,7.1916,3264.45
424.80,7.19348,3266.84
424.90,7.19518,3266.57
425.00,7.19672,3264.92
425.10,7.19834,3264.45
425.20,7.20005,3264.88
425.30,7.20193,3266.36
425.40,7.20355,3264.73
425.50,7.205,3262.59
425.60,7.20654,3261.57
425.70,7.20842,3263.11
425.80,7.21047,3267.06
425.90,7.21217,3267.1
426.00,7.21371,3265.18
426.10,7.21525,3264.42
426.20,7.21696,3265.04
426.30,7.21875,3266.61
426.40,7.22046,3266.94
426.50,7.22191,3265.33
426.60,7.2237,3266
426.70,7.22558,3268.67
426.80,7.22737,3269.57
426.90,7.22891,3267.64
427.00,7.23053,3267.04
427.10,7.23224,3267.13
427.20,7.23412,3269.03
427.30,7.23574,3268.59
427.40,7.23728,3267.44
427.50,7.23873,3265.79
427.60,7.24052,3266.82
427.70,7.24265,3270.88
427.80,7.24436,3271.47
427.90,7.2459,3269.07
428.00,7.24744,3267.99
428.10,7.24906,3267.67
428.20,7.25094,3269.48
428.30,7.25256,3269.98
428.40,7.25409,3268.04
428.50,7.2558,3268.61
428.60,7.25777,3270.89
428.70,7.25956,3272.07
428.80,7.2611,3270.47
428.90,7.26272,3269.44
429.00,7.26434,3269.22
429.10,7.2663,3271.45
429.20,7.26793,3271.58
429.30,7.26946,3270.14
429.40,7.27092,3268.34
429.50,7.27262,3268.58
429.60,7.27467,3271.97
429.70,7.27655,3274.17
429.80,7.27809,3271.86
429.90,7.27971,3270.88
430.00,7.28133,3270.16
430.10,7.28304,3271.34
430.20,7.28475,3271.77
430.30,7.28628,3271.26
430.40,7.28791,3269.84
430.50,7.28987,3272.14
430.60,7.29175,3272.86
430.70,7.29328,3271.16
430.80,7.29491,3269.72
430.90,7.29653,3269.56
431.00,7.29832,3271.24
431.10,7.3002,3273.52
431.20,7.30174,3271.98
431.30,7.30319,3270.4
431.40,7.30481,3270.06
431.50,7.30677,3272.93
431.60,7.30874,3276.07
431.70,7.31028,3274.43
431.80,7.3119,3273.21
431.90,7.31343,3272.59
432.00,7.31523,3273.31
432.10,7.31694,3274.06
432.20,7.31856,3273.73
432.30,7.32009,3272.49
432.40,7.32197,3274.52
432.50,7.32385,3276.28
432.60,7.32556,3276.14
432.70,7.32701,3274.23
432.80,7.32863,3273.06
432.90,7.33051,3275.49
433.00,7.33239,3277.56
433.10,7.33392,3275.7
433.20,7.33538,3274
433.30,7.33691,3272.5
433.40,7.33888,3275.52
433.50,7.34093,3278.71
433.60,7.34255,3277.83
433.70,7.34409,3275.86
433.80,7.34571,3275.51
433.90,7.34741,3275.5
434.00,7.34912,3276.54
434.10,7.35083,3276.59
434.20,7.3522,3274.56
434.30,7.35407,3276.22
434.40,7.35604,3278.48
434.50,7.35775,3278.63
434.60,7.35928,3276.88
434.70,7.36082,3276.15
434.80,7.36261,3276.61
434.90,7.36458,3279.45
435.00,7.3662,3278.43
435.10,7.36765,3276.6
435.20,7.36919,3275.35
435.30,7.37089,3276.36
435.40,7.37303,3279.98
435.50,7.37474,3280.69
435.60,7.37627,3278.01
435.70,7.37781,3277.39
435.80,7.37952,3276.35
435.90,7.38123,3276.61
436.00,7.38293,3276.25
436.10,7.38447,3275.95
436.20,7.38618,3276
436.30,7.38806,3278.57
436.40,7.38993,3280.22
436.50,7.39147,3278.78
436.60,7.39309,3278.05
436.70,7.39472,3277.98
436.80,7.39659,3280.14
436.90,7.39839,3281.22
437.00,7.39984,3279.26
437.10,7.40129,3277.47
437.20,7.40308,3278.3
437.30,7.40513,3282.3
437.40,7.40692,3283.61
437.50,7.40846,3280.97
437.60,7.41008,3280.26
437.70,7.41171,3279.84
437.80,7.41341,3280.73
437.90,7.41512,3280.88
438.00,7.41666,3280.36
438.10,7.41837,3280.11
438.20,7.42024,3282.34
438.30,7.42212,3283.55
438.40,7.42366,3282.54
438.50,7.4252,3280.99
438.60,7.4269,3280.61
438.70,7.42878,3282.97
438.80,7.43057,3284.07
438.90,7.43211,3281.91
439.00,7.43356,3280.26
439.10,7.43518,3279.92
439.20,7.43732,3284.14
439.30,7.43911,3286.16
439.40,7.44065,3283.4
439.50,7.44219,3282.35
439.60,7.44381,3281.67
439.70,7.4456,3282.62
439.80,7.44731,3283.16
439.90,7.44885,3282.92
440.00,7.45055,3282.68
440.10,7.45235,3283.91
440.20,7.45431,3285.93
440.30,7.45585,3285.08
440.40,7.45747,3283.57
440.50,7.45901,3282.6
440.60,7.46088,3284.35
440.70,7.46276,3286.58
440.80,7.4643,3284.69
440.90,7.46575,3282.92
441.00,7.46729,3281.64
441.10,7.46934,3285.36
441.20,7.47139,3288.02
441.30,7.47292,3284.69
441.40,7.47446,3282.42
441.50,7.47608,3282.23
441.60,7.47779,3282.65
441.70,7.47941,3283.75
441.80,7.48103,3283.55
441.90,7.48274,3284.02
442.00,7.48445,3284.7
442.10,7.48641,3287.41
442.20,7.48812,3287.32
442.30,7.48966,3285.93
442.40,7.49119,3284.78
442.50,7.49307,3286.38
442.60,7.49495,3288.74
442.70,7.49649,3287.23
442.80,7.49802,3285.78
442.90,7.49948,3283.66
443.00,7.50144,3286.74
443.10,7.50349,3290.19
443.20,7.50511,3289.25
443.30,7.50665,3287.04
443.40,7.50818,3286.76
443.50,7.50989,3286.7
443.60,7.51169,3288.15
443.70,7.51339,3288.1
443.80,7.51493,3287.26
443.90,7.51664,3287.59
444.00,7.51852,3289.11
444.10,7.52022,3289.61
444.20,7.52184,3288.69
444.30,7.5233,3287.26
444.40,7.52518,3288.81
444.50,7.52714,3291.18
444.60,7.52868,3290.16
444.70,7.53021,3288.47
444.80,7.53166,3286.47
444.90,7.53354,3288.35
445.00,7.53568,3292.15
445.10,7.5373,3291.87
445.20,7.53884,3289.62
445.30,7.54046,3289.24
445.40,7.54208,3288.68
445.50,7.54387,3290.17
445.60,7.54558,3290.58
445.70,7.54712,3289.63
445.80,7.54874,3289.02
445.90,7.55062,3291.14
446.00,7.55241,3292.24
446.10,7.55403,3291.21
446.20,7.55557,3290.03
446.30,7.55728,3289.75
446.40,7.55924,3292.15
446.50,7.56095,3292.65
446.60,7.5624,3289.9
446.70,7.56385,3287.42
446.80,7.56564,3287.49
446.90,7.56769,3291.44
447.00,7.56949,3292.36
447.10,7.57102,3290.72
447.20,7.57265,3290.11
447.30,7.57427,3290.05
447.40,7.57598,3291.02
447.50,7.57768,3291.76
447.60,7.57931,3291.26
447.70,7.58093,3291.12
447.80,7.58272,3292.38
447.90,7.5846,3294.34
448.00,7.58622,3293.85
448.10,7.58784,3292.42
448.20,7.58938,3291.87
448.30,7.59134,3293.86
448.40,7.59314,3295.54
448.50,7.59459,3293.11
448.60,7.59604,3291.36
448.70,7.59775,3291.45
448.80,7.5998,3295.31
448.90,7.60167,3296.88
449.00,7.60321,3295.14
449.10,7.60483,3293.56
449.20,7.60646,3293.16
449.30,7.60816,3293.92
449.40,7.60996,3294.89
449.50,7.61149,3294.11
449.60,7.61312,3293.2
449.70,7.61482,3293.96
449.80,7.61679,3296.46
449.90,7.61841,3296.43
450.00,7.62003,3295.08
450.10,7.62165,3294.45
450.20,7.62345,3295.07
450.30,7.62533,3297.25
450.40,7.62686,3295.6
450.50,7.62831,3293.83
450.60,7.62985,3293
450.70,7.6319,3296.17
450.80,7.63386,3299.22
450.90,7.6354,3297.52
451.00,7.63702,3295.7
451.10,7.63864,3295.46
451.20,7.64027,3295.28
451.30,7.64206,3296.92
451.40,7.64368,3296.55
451.50,7.6453,3295.55
451.60,7.64701,3295.86
451.70,7.64898,3298.39
451.80,7.65068,3298.85
451.90,7.65222,3297.19
452.00,7.65384,3296.42
452.10,7.65555,3296.78
452.20,7.65751,3298.32
452.30,7.65905,3296.48
452.40,7.66059,3294.28
452.50,7.66204,3293.06
452.60,7.664,3295.93
452.70,7.66605,3299.58
452.80,7.66767,3298.51
452.90,7.66912,3296.78
453.00,7.67075,3295.9
453.10,7.67245,3297.31
453.20,7.67433,3298.88
453.30,7.67596,3298.76
453.40,7.67741,3297.05
453.50,7.6792,3297.8
453.60,7.68108,3300.34
453.70,7.68287,3301.07
453.80,7.68441,3299.53
453.90,7.68611,3298.96
454.00,7.68782,3299.47
454.10,7.68962,3300.7
454.20,7.69124,3300.15
454.30,7.69269,3298.74
454.40,7.69414,3297.18
454.50,7.6961,3299.13
454.60,7.69815,3302.76
454.70,7.69986,3302.87
454.80,7.7014,3300.69
454.90,7.70285,3299.1
455.00,7.70464,3300.06
455.10,7.70644,3301.38
455.20,7.70814,3301.47
455.30,7.70959,3300.22
455.40,7.71139,3300.48
455.50,7.71318,3301.81
455.60,7.71506,3303.54
455.70,7.7166,3302.1
455.80,7.71813,3301.12
455.90,7.71984,3301.03
456.00,7.7218,3302.78
456.10,7.72343,3303.48
456.20,7.72496,3301.77
456.30,7.72641,3300.1
456.40,7.72821,3300.32
456.50,7.73026,3304.48
456.60,7.73205,3305.28
456.70,7.73359,3303.18
456.80,7.73512,3301.98
456.90,7.73675,3301.68
457.00,7.73862,3303.16
457.10,7.74033,3304
457.20,7.74187,3302.77
457.30,7.74349,3302.11
457.40,7.74528,3303.35
457.50,7.74725,3305.61
457.60,7.74878,3304.19
457.70,7.75041,3303.23
457.80,7.75203,3302.43
457.90,7.75382,3302.41
458.00,7.75561,3303.26
458.10,7.75715,3301.75
458.20,7.7586,3300.2
458.30,7.76031,3300.31
458.40,7.76236,3304.57
458.50,7.76424,3306.39
458.60,7.76577,3304.85
458.70,7.76731,3303.39
458.80,7.76893,3303.28
458.90,7.77073,3304.7
459.00,7.77252,3305.77
459.10,7.77406,3304.8
459.20,7.77568,3304.02
459.30,7.77747,3305.46
459.40,7.77944,3307.66
459.50,7.78106,3306.91
459.60,7.78259,3305.67
459.70,7.78422,3305.21
459.80,7.78601,3306.16
459.90,7.7878,3307.43
460.00,7.78942,3306.68
460.10,7.79088,3304.92
460.20,7.79241,3303.69
460.30,7.79446,3306.98
460.40,7.79643,3309.64
460.50,7.79796,3308
460.60,7.7995,3306.46
460.70,7.80112,3305.47
460.80,7.80291,3306.76
460.90,7.80471,3307.8
461.00,7.80624,3307.35
461.10,7.8077,3305.19
461.20,7.80966,3307.36
461.30,7.81154,3309.74
461.40,7.81324,3309.07
461.50,7.81478,3307.69
461.60,7.8164,3307.27
461.70,7.8182,3308.02
461.80,7.81999,3309.09
461.90,7.82161,3308.45
462.00,7.82306,3307.04
462.10,7.8246,3305.62
462.20,7.82656,3308.44
462.30,7.82853,3311.47
462.40,7.83015,3310.61
462.50,7.83169,3308.89
462.60,7.83331,3307.44
462.70,7.8351,3308.72
462.80,7.8369,3310
462.90,7.83843,3309.56
463.00,7.83988,3307.21
463.10,7.84176,3308.92
463.20,7.84373,3311.26
463.30,7.84543,3311.87
463.40,7.84697,3309.79
463.50,7.84859,3308.24
463.60,7.8503,3307.64
463.70,7.85218,3309.07
463.80,7.8538,3308.98
463.90,7.85534,3307.59
464.00,7.85687,3306.77
464.10,7.85867,3308.43
464.20,7.86063,3311.77
464.30,7.86234,3311.98
464.40,7.86396,3310.82
464.50,7.8655,3309.55
464.60,7.86721,3310.44
464.70,7.869,3311.57
464.80,7.87071,3311.96
464.90,7.87216,3310.11
465.00,7.87386,3310.27
465.10,7.87583,3312.71
465.20,7.87762,3314.15
465.30,7.87916,3312.3
465.40,7.88078,3311.4
465.50,7.88249,3311.37
465.60,7.88428,3313.1
465.70,7.88599,3313.48
465.80,7.88753,3311.9
465.90,7.88898,3310.34
466.00,7.89077,3311.01
466.10,7.89273,3313.92
466.20,7.89461,3316.03
466.30,7.89615,3313.67
466.40,7.89769,3312.29
466.50,7.89931,3311.72
466.60,7.90119,3313.49
466.70,7.90289,3314.29
466.80,7.90443,3312.97
466.90,7.90597,3311.77
467.00,7.90793,3314.27
467.10,7.90981,3315.91
467.20,7.91143,3314.79
467.30,7.91297,3313.62
467.40,7.91459,3313.09
467.50,7.91647,3314.7
467.60,7.91818,3315.21
467.70,7.9198,3314.29
467.80,7.92125,3312.5
467.90,7.92287,3312.09
468.00,7.92492,3315.7
468.10,7.9268,3317.97
468.20,7.92834,3315.89
468.30,7.92987,3314.34
468.40,7.9315,3313.55
468.50,7.93329,3314.92
468.60,7.93508,3316.18
468.70,7.93653,3314.97
468.80,7.93816,3313.7
468.90,7.94003,3315.92
469.00,7.942,3317.63
469.10,7.94362,3316.89
469.20,7.94516,3315.32
469.30,7.94678,3314.12
469.40,7.94857,3314.68
469.50,7.95045,3315.49
469.60,7.95199,3314.04
469.70,7.95344,3312.67
469.80,7.95498,3312.36
469.90,7.95694,3314.62
470.00,7.9589,3318.65
470.10,7.96053,3317.68
470.20,7.96215,3316.42
470.30,7.96368,3315.71
470.40,7.96548,3316.42
470.50,7.96718,3317.33
470.60,7.96889,3317.73
470.70,7.97034,3315.79
470.80,7.97214,3317.31
470.90,7.9741,3319.57
471.00,7.97581,3319.71
471.10,7.97734,3318.01
471.20,7.97897,3317.29
471.30,7.98067,3317.68
471.40,7.98264,3320.09
471.50,7.98418,3319.4
471.60,7.98571,3317.56
471.70,7.98725,3316.35
471.80,7.98904,3317.41
471.90,7.99109,3321.53
472.00,7.99271,3320.78
472.10,7.99434,3318.99
472.20,7.99587,3318.29
472.30,7.99758,3318.27
472.40,7.99937,3319.27
472.50,8.00099,3319.46
472.60,8.00253,3317.9
472.70,8.00432,3318.72
472.80,8.0062,3320.75
472.90,8.008,3321.82
473.00,8.00953,3320.09
473.10,8.01098,3318.42
473.20,8.01286,3319.65
473.30,8.01483,3322.22
473.40,8.01645,3321.55
473.50,8.0179,3319.66
473.60,8.01935,3317.73
473.70,8.02114,3319.11
473.80,8.02328,3322.85
473.90,8.02499,3323.75
474.00,8.02652,3321.42
474.10,8.02815,3320.71
474.20,8.02977,3320.29
474.30,8.03156,3321.16
474.40,8.03327,3321.87
474.50,8.03472,3320.28
474.60,8.03643,3320.05
474.70,8.03839,3322.64
474.80,8.04018,3324.05
474.90,8.04172,3322.36
475.00,8.04334,3321.34
475.10,8.04497,3320.83
475.20,8.04693,3323.14
475.30,8.04864,3323.68
475.40,8.05009,3321.28
475.50,8.05162,3318.47
475.60,8.05325,3318.35
475.70,8.0553,3321.04
475.80,8.05717,3323.74
475.90,8.05871,3321.68
476.00,8.06033,3320.84
476.10,8.06196,3320.72
476.20,8.06366,3321.66
476.30,8.06529,3322.05
476.40,8.06691,3322
476.50,8.06853,3321.77
476.60,8.07041,3323.57
476.70,8.07229,3325.67
476.80,8.07391,3324.78
476.90,8.07553,3323.74
477.00,8.07715,3322.89
477.10,8.07895,3324.12
477.20,8.08082,3325.97
477.30,8.08236,3324.48
477.40,8.08381,3322.47
477.50,8.08535,3321.96
477.60,8.0874,3325.15
477.70,8.08936,3328.23
477.80,8.0909,3326.15
477.90,8.09252,3324.72
478.00,8.09414,3323.97
478.10,8.09585,3324.48
478.20,8.09756,3325.16
478.30,8.0991,3324.72
478.40,8.10072,3324.17
478.50,8.1026,3325.33
478.60,8.10448,3327.17
478.70,8.10618,3327.05
478.80,8.10772,3325.63
478.90,8.10926,3324.34
479.00,8.11113,3326.09
479.10,8.11301,3328.14
479.20,8.11455,3326.66
479.30,8.116,3324.7
479.40,8.11754,3323.39
479.50,8.1195,3326.03
479.60,8.12155,3329.78
479.70,8.12309,3327.96
479.80,8.12471,3326.29
479.90,8.12625,3325.42
480.00,8.12795,3325.74
480.10,8.12966,3326.54
480.20,8.13128,3326.65
480.30,8.13299,3326.33
480.40,8.1347,3326.79
480.50,8.13658,3328.77
