Specimen choice input : Material,Steel,
Specimen properties : Geometry,Rectangular,
Width,5.59024,mm
Thickness,5.59024,mm
,,
Time,Extension,Load
(s),(mm),(N)
557.3,1.55,7353.57
557.4,1.55,7355.06
557.5,1.55,7356.11
557.6,1.55,7357.79
557.7,1.55,7358.81
557.8,1.55,7360.25
557.9,1.55,7361.56
558,1.55,7362.83
558.1,1.55,7364.01
558.2,1.55,7365.79
558.3,1.55,7366.47
558.4,1.55,7368.29
558.5,1.55,7369.28
558.6,1.55,7370.71
558.7,1.55,7372.3
558.8,1.55,7373.24
558.9,1.55,7374.64
559,1.55,7376.11
559.1,1.55,7377.17
559.2,1.55,7378.63
559.3,1.55,7379.92
559.4,1.56,7381.1
559.5,1.56,7382.61
559.6,1.56,7383.89
559.7,1.56,7385.06
559.8,1.56,7386.69
559.9,1.56,7387.43
560,1.56,7389.2
560.1,1.56,7390.6
560.2,1.56,7391.54
560.3,1.56,7393.4
560.4,1.56,7394.41
560.5,1.56,7395.57
560.6,1.56,7397.38
560.7,1.56,7398.21
560.8,1.56,7399.83
560.9,1.56,7401.06
561,1.56,7402.33
561.1,1.56,7403.72
561.2,1.56,7405.06
561.3,1.56,7406.21
561.4,1.56,7407.98
561.5,1.56,7408.82
561.6,1.56,7410.23
561.7,1.56,7411.64
561.8,1.56,7412.83
561.9,1.56,7414.04
562,1.56,7415.7
562.1,1.56,7416.48
562.2,1.56,7418.05
562.3,1.56,7419.64
562.4,1.56,7420.64
562.5,1.56,7422.2
562.6,1.56,7423.4
562.7,1.57,7424.54
562.8,1.57,7426.34
562.9,1.57,7427.24
563,1.57,7428.51
563.1,1.57,7430.21
563.2,1.57,7431
563.3,1.57,7432.83
563.4,1.57,7433.94
563.5,1.57,7435.19
563.6,1.57,7436.75
563.7,1.57,7438.06
563.8,1.57,7439.14
563.9,1.57,7440.75
564,1.57,7441.71
564.1,1.57,7443.28
564.2,1.57,7444.54
564.3,1.57,7445.73
564.4,1.57,7447.13
564.5,1.57,7448.55
564.6,1.57,7449.51
564.7,1.57,7451.15
564.8,1.57,7452.37
564.9,1.57,7453.55
565,1.57,7455.19
565.1,1.57,7456.02
565.2,1.57,7457.83
565.3,1.57,7458.96
565.4,1.57,7460.23
565.5,1.57,7461.79
565.6,1.57,7462.9
565.7,1.57,7464.26
565.8,1.57,7465.74
565.9,1.57,7466.91
566,1.57,7468.27
566.1,1.58,7469.55
566.2,1.58,7470.73
566.3,1.58,7472.21
566.4,1.58,7473.62
566.5,1.58,7474.73
566.6,1.58,7476.25
566.7,1.58,7477.4
566.8,1.58,7478.74
566.9,1.58,7480.17
567,1.58,7481.25
567.1,1.58,7482.78
567.2,1.58,7484.01
567.3,1.58,7485.17
567.4,1.58,7486.71
567.5,1.58,7488.03
567.6,1.58,7488.92
567.7,1.58,7490.72
567.8,1.58,7492.03
567.9,1.58,7493
568,1.58,7494.77
568.1,1.58,7495.79
568.2,1.58,7497.19
568.3,1.58,7498.75
568.4,1.58,7499.64
568.5,1.58,7501.27
568.6,1.58,7502.58
568.7,1.58,7503.67
568.8,1.58,7505.13
568.9,1.58,7506.45
569,1.58,7507.78
569.1,1.58,7509.17
569.2,1.58,7510.36
569.3,1.58,7511.65
569.4,1.58,7513.22
569.5,1.59,7514.13
569.6,1.59,7515.65
569.7,1.59,7517.16
569.8,1.59,7518.04
569.9,1.59,7519.55
570,1.59,7521.09
570.1,1.59,7521.91
570.2,1.59,7523.61
570.3,1.59,7525.01
570.4,1.59,7525.89
570.5,1.59,7527.51
570.6,1.59,7528.76
570.7,1.59,7529.94
570.8,1.59,7531.44
570.9,1.59,7532.79
571,1.59,7534.15
571.1,1.59,7535.57
571.2,1.59,7536.52
571.3,1.59,7537.95
571.4,1.59,7539.68
571.5,1.59,7540.37
571.6,1.59,7542.06
571.7,1.59,7543.55
571.8,1.59,7544.4
571.9,1.59,7546.04
572,1.59,7547.53
572.1,1.59,7548.3
572.2,1.59,7550.2
572.3,1.59,7551.09
572.4,1.59,7552.47
572.5,1.59,7554.06
572.6,1.59,7554.99
572.7,1.59,7556.53
572.8,1.6,7557.9
572.9,1.6,7558.71
573,1.6,7560.53
573.1,1.6,7561.65
573.2,1.6,7562.92
573.3,1.6,7564.44
573.4,1.6,7565.67
573.5,1.6,7566.72
573.6,1.6,7568.39
573.7,1.6,7569.66
573.8,1.6,7570.68
573.9,1.6,7572.49
574,1.6,7573.61
574.1,1.6,7574.96
574.2,1.6,7576.35
574.3,1.6,7577.38
574.4,1.6,7579.05
574.5,1.6,7580.1
574.6,1.6,7581.54
574.7,1.6,7582.85
574.8,1.6,7584.16
574.9,1.6,7585.59
575,1.6,7586.96
575.1,1.6,7587.96
575.2,1.6,7589.42
575.3,1.6,7590.86
575.4,1.6,7591.74
575.5,1.6,7593.3
575.6,1.6,7594.57
575.7,1.6,7596.18
575.8,1.6,7597.4
575.9,1.6,7598.35
576,1.6,7600.06
576.1,1.6,7601.42
576.2,1.61,7602.29
576.3,1.61,7603.98
576.4,1.61,7605.18
576.5,1.61,7606.44
576.6,1.61,7608.12
576.7,1.61,7608.96
576.8,1.61,7610.47
576.9,1.61,7611.83
577,1.61,7613.07
577.1,1.61,7614.38
577.2,1.61,7615.97
577.3,1.61,7616.8
577.4,1.61,7618.62
577.5,1.61,7619.7
577.6,1.61,7620.94
577.7,1.61,7622.53
577.8,1.61,7623.43
577.9,1.61,7625.01
578,1.61,7626.35
578.1,1.61,7627.26
578.2,1.61,7629.11
578.3,1.61,7630.21
578.4,1.61,7631.37
578.5,1.61,7633.04
578.6,1.61,7634.11
578.7,1.61,7635.5
578.8,1.61,7636.98
578.9,1.61,7637.92
579,1.61,7639.51
579.1,1.61,7641.02
579.2,1.61,7641.94
579.3,1.61,7643.55
579.4,1.61,7644.74
579.5,1.62,7645.79
579.6,1.62,7647.62
579.7,1.62,7648.82
579.8,1.62,7649.85
579.9,1.62,7651.48
580,1.62,7652.68
580.1,1.62,7653.79
580.2,1.62,7655.57
580.3,1.62,7656.48
580.4,1.62,7657.96
580.5,1.62,7659.36
580.6,1.62,7660.36
580.7,1.62,7662.12
580.8,1.62,7663.05
580.9,1.62,7664.39
581,1.62,7665.95
581.1,1.62,7666.91
581.2,1.62,7668.53
581.3,1.62,7669.83
581.4,1.62,7670.76
581.5,1.62,7672.41
581.6,1.62,7673.84
581.7,1.62,7674.68
581.8,1.62,7676.42
581.9,1.62,7677.78
582,1.62,7678.86
582.1,1.62,7680.46
582.2,1.62,7681.45
582.3,1.62,7682.91
582.4,1.62,7684.54
582.5,1.62,7685.32
582.6,1.62,7687.08
582.7,1.62,7688.26
582.8,1.63,7689.51
582.9,1.63,7691.16
583,1.63,7692.08
583.1,1.63,7693.38
583.2,1.63,7694.97
583.3,1.63,7696.04
583.4,1.63,7697.4
583.5,1.63,7698.75
583.6,1.63,7699.83
583.7,1.63,7701.55
583.8,1.63,7702.47
583.9,1.63,7703.74
584,1.63,7705.35
584.1,1.63,7706.51
584.2,1.63,7707.88
584.3,1.63,7709.31
584.4,1.63,7710.46
584.5,1.63,7711.9
584.6,1.63,7713.28
584.7,1.63,7714.42
584.8,1.63,7715.82
584.9,1.63,7717.2
585,1.63,7718.42
585.1,1.63,7720.2
585.2,1.63,7721.1
585.3,1.63,7722.33
585.4,1.63,7724.07
585.5,1.63,7724.75
585.6,1.63,7726.37
585.7,1.63,7727.92
585.8,1.63,7728.76
585.9,1.63,7730.48
586,1.63,7731.71
586.1,1.64,7732.78
586.2,1.64,7734.31
586.3,1.64,7735.55
586.4,1.64,7736.78
586.5,1.64,7738.38
586.6,1.64,7739.43
586.7,1.64,7740.72
586.8,1.64,7742.52
586.9,1.64,7743.26
587,1.64,7745
587.1,1.64,7746.36
587.2,1.64,7747.15
587.3,1.64,7748.93
587.4,1.64,7750.28
587.5,1.64,7750.98
587.6,1.64,7752.92
587.7,1.64,7754.27
587.8,1.64,7755.18
587.9,1.64,7756.86
588,1.64,7758.03
588.1,1.64,7759.18
588.2,1.64,7761.03
588.3,1.64,7761.75
588.4,1.64,7763.35
588.5,1.64,7764.83
588.6,1.64,7765.67
588.7,1.64,7767.32
588.8,1.64,7768.74
588.9,1.64,7769.71
589,1.64,7771.22
589.1,1.64,7772.5
589.2,1.64,7773.77
589.3,1.64,7775.33
589.4,1.65,7776.37
589.5,1.65,7777.82
589.6,1.65,7779.09
589.7,1.65,7780.33
589.8,1.65,7781.73
589.9,1.65,7783.25
590,1.65,7784.13
590.1,1.65,7785.9
590.2,1.65,7787.13
590.3,1.65,7787.92
590.4,1.65,7789.81
590.5,1.65,7791.06
590.6,1.65,7792.12
590.7,1.65,7793.76
590.8,1.65,7794.91
590.9,1.65,7796.22
591,1.65,7797.69
591.1,1.65,7798.72
591.2,1.65,7800.14
591.3,1.65,7801.64
591.4,1.65,7802.6
591.5,1.65,7804.14
591.6,1.65,7805.55
591.7,1.65,7806.63
591.8,1.65,7808.23
591.9,1.65,7809.22
592,1.65,7810.53
592.1,1.65,7812.25
592.2,1.65,7813.25
592.3,1.65,7814.56
592.4,1.65,7816.16
592.5,1.65,7816.92
592.6,1.65,7818.69
592.7,1.66,7820.05
592.8,1.66,7821
592.9,1.66,7822.79
593,1.66,7823.87
593.1,1.66,7825.18
593.2,1.66,7826.89
593.3,1.66,7827.65
593.4,1.66,7829.29
593.5,1.66,7830.53
593.6,1.66,7831.76
593.7,1.66,7833.17
593.8,1.66,7834.35
593.9,1.66,7835.73
594,1.66,7837.11
594.1,1.66,7838.34
594.2,1.66,7839.67
594.3,1.66,7840.95
594.4,1.66,7842.19
594.5,1.66,7843.76
594.6,1.66,7844.68
594.7,1.66,7846.18
594.8,1.66,7847.84
594.9,1.66,7848.5
595,1.66,7850.18
595.1,1.66,7851.65
595.2,1.66,7852.52
595.3,1.66,7854.34
595.4,1.66,7855.45
595.5,1.66,7856.72
595.6,1.66,7858.28
595.7,1.66,7859.47
595.8,1.66,7860.54
595.9,1.66,7862.32
596,1.67,7863.29
596.1,1.67,7864.67
596.2,1.67,7866.35
596.3,1.67,7866.98
596.4,1.67,7868.92
596.5,1.67,7870.04
596.6,1.67,7871.09
596.7,1.67,7872.87
596.8,1.67,7873.7
596.9,1.67,7875.1
597,1.67,7876.76
597.1,1.67,7877.53
597.2,1.67,7879.19
597.3,1.67,7880.63
597.4,1.67,7881.71
597.5,1.67,7883.1
597.6,1.67,7884.69
597.7,1.67,7885.54
597.8,1.67,7887.27
597.9,1.67,7888.43
598,1.67,7889.64
598.1,1.67,7891.31
598.2,1.67,7892.14
598.3,1.67,7893.91
598.4,1.67,7895.01
598.5,1.67,7896.24
598.6,1.67,7897.81
598.7,1.67,7898.91
598.8,1.67,7900.41
598.9,1.67,7901.77
599,1.67,7902.69
599.1,1.67,7904.4
599.2,1.68,7905.63
599.3,1.68,7906.58
599.4,1.68,7908.4
599.5,1.68,7909.26
599.6,1.68,7910.68
599.7,1.68,7912.3
599.8,1.68,7913.09
599.9,1.68,7914.81
600,1.68,7916.17
600.1,1.68,7917.32
600.2,1.68,7918.89
600.3,1.68,7919.88
600.4,1.68,7921.36
600.5,1.68,7922.81
600.6,1.68,7923.81
600.7,1.68,7925.37
600.8,1.68,7926.67
600.9,1.68,7927.89
601,1.68,7929.37
601.07,1.68,7902
601.07,1.68,7862.05
601.07,1.68,7798.54
601.07,1.68,7710.68
601.07,1.69,7599.72
601.07,1.69,7467.91
601.07,1.69,7317.89
601.08,1.69,7152.19
601.08,1.7,6973.05
601.08,1.7,6782.42
601.08,1.7,6582.02
601.08,1.71,6373.44
601.08,1.71,6158.15
601.08,1.71,5937.5
601.08,1.72,5712.78
601.08,1.72,5485.16
601.08,1.73,5255.76
601.09,1.74,5025.59
601.09,1.74,4795.58
601.09,1.75,4566.6
