Specimen choice input : Material,Steel,
Specimen properties : Geometry,Rectangular,
Width,4.08915,mm
Thickness,4.08915,mm
,,
Time,Extension,Load
(s),(mm),(N)
495.70,1.35,2565.37
495.80,1.35,2565.85
495.90,1.35,2566.39
496.00,1.35,2566.83
496.10,1.35,2567.45
496.20,1.35,2567.96
496.30,1.35,2568.51
496.40,1.35,2568.98
496.50,1.35,2569.47
496.60,1.35,2570.05
496.70,1.35,2570.48
496.80,1.35,2571.07
496.90,1.35,2571.56
497.00,1.35,2572.04
497.10,1.35,2572.62
497.20,1.35,2573.02
497.30,1.35,2573.63
497.40,1.35,2574.02
497.50,1.35,2574.65
497.60,1.35,2575.07
497.70,1.35,2575.55
497.80,1.35,2576.17
497.90,1.35,2576.54
498.00,1.35,2577.16
498.10,1.35,2577.61
498.20,1.35,2578.21
498.30,1.35,2578.71
498.40,1.35,2579.21
498.50,1.35,2579.83
498.60,1.35,2580.20
498.70,1.35,2580.83
498.80,1.35,2581.28
498.90,1.35,2581.85
499.00,1.36,2582.36
499.10,1.36,2582.91
499.20,1.36,2583.42
499.30,1.36,2583.85
499.40,1.36,2584.49
499.50,1.36,2584.91
499.60,1.36,2585.49
499.70,1.36,2585.99
499.80,1.36,2586.48
499.90,1.36,2587.03
500.00,1.36,2587.48
500.10,1.36,2588.04
500.20,1.36,2588.48
500.30,1.36,2589.04
500.40,1.36,2589.48
500.50,1.36,2590.06
500.60,1.36,2590.57
500.70,1.36,2591.09
500.80,1.36,2591.66
500.90,1.36,2592.10
501.00,1.36,2592.68
501.10,1.36,2593.15
501.20,1.36,2593.71
501.30,1.36,2594.21
501.40,1.36,2594.74
501.50,1.36,2595.30
501.60,1.36,2595.72
501.70,1.36,2596.44
501.80,1.36,2596.72
501.90,1.36,2597.32
502.00,1.36,2597.86
502.10,1.36,2598.31
502.20,1.36,2598.92
502.30,1.36,2599.37
502.40,1.37,2599.98
502.50,1.37,2600.40
502.60,1.37,2600.92
502.70,1.37,2601.45
502.80,1.37,2601.97
502.90,1.37,2602.50
503.00,1.37,2602.90
503.10,1.37,2603.54
503.20,1.37,2603.96
503.30,1.37,2604.50
503.40,1.37,2605.04
503.50,1.37,2605.53
503.60,1.37,2606.08
503.70,1.37,2606.51
503.80,1.37,2607.17
503.90,1.37,2607.60
504.00,1.37,2608.18
504.10,1.37,2608.66
504.20,1.37,2609.17
504.30,1.37,2609.74
504.40,1.37,2610.18
504.50,1.37,2610.76
504.60,1.37,2611.22
504.70,1.37,2611.83
504.80,1.37,2612.28
504.90,1.37,2612.79
505.00,1.37,2613.37
505.10,1.37,2613.78
505.20,1.37,2614.38
505.30,1.37,2614.79
505.40,1.37,2615.43
505.50,1.37,2615.84
505.60,1.37,2616.43
505.70,1.37,2616.95
505.80,1.38,2617.37
505.90,1.38,2617.93
506.00,1.38,2618.38
506.10,1.38,2618.96
506.20,1.38,2619.38
506.30,1.38,2619.98
506.40,1.38,2620.55
506.50,1.38,2620.95
506.60,1.38,2621.59
506.70,1.38,2621.92
506.80,1.38,2622.61
506.90,1.38,2623.08
507.00,1.38,2623.62
507.10,1.38,2624.13
507.20,1.38,2624.66
507.30,1.38,2625.21
507.40,1.38,2625.63
507.50,1.38,2626.27
507.60,1.38,2626.70
507.70,1.38,2627.24
507.80,1.38,2627.75
507.90,1.38,2628.23
508.00,1.38,2628.83
508.10,1.38,2629.20
508.20,1.38,2629.91
508.30,1.38,2630.20
508.40,1.38,2630.85
508.50,1.38,2631.25
508.60,1.38,2631.83
508.70,1.38,2632.33
508.80,1.38,2632.81
508.90,1.38,2633.36
509.00,1.38,2633.83
509.10,1.38,2634.43
509.20,1.39,2634.82
509.30,1.39,2635.44
509.40,1.39,2635.92
509.50,1.39,2636.45
509.60,1.39,2636.99
509.70,1.39,2637.50
509.80,1.39,2638.07
509.90,1.39,2638.51
510.00,1.39,2639.13
510.10,1.39,2639.56
510.20,1.39,2640.11
510.30,1.39,2640.64
510.40,1.39,2641.14
510.50,1.39,2641.69
510.60,1.39,2642.15
510.70,1.39,2642.75
510.80,1.39,2643.14
510.90,1.39,2643.76
511.00,1.39,2644.23
511.10,1.39,2644.79
511.20,1.39,2645.26
511.30,1.39,2645.66
511.40,1.39,2646.28
511.50,1.39,2646.70
511.60,1.39,2647.33
511.70,1.39,2647.79
511.80,1.39,2648.28
511.90,1.39,2648.86
512.00,1.39,2649.37
512.10,1.39,2649.91
512.20,1.39,2650.31
512.30,1.39,2650.97
512.40,1.39,2651.42
512.50,1.39,2651.99
512.60,1.40,2652.45
512.70,1.40,2652.96
512.80,1.40,2653.58
512.90,1.40,2654.03
513.00,1.40,2654.61
513.10,1.40,2655.02
513.20,1.40,2655.66
513.30,1.40,2656.14
513.40,1.40,2656.59
513.50,1.40,2657.17
513.60,1.40,2657.63
513.70,1.40,2658.16
513.80,1.40,2658.59
513.90,1.40,2659.20
514.00,1.40,2659.63
514.10,1.40,2660.15
514.20,1.40,2660.74
514.30,1.40,2661.13
514.40,1.40,2661.75
514.50,1.40,2662.22
514.60,1.40,2662.78
514.70,1.40,2663.26
514.80,1.40,2663.84
514.90,1.40,2664.32
515.00,1.40,2664.85
515.10,1.40,2665.40
515.20,1.40,2665.83
515.30,1.40,2666.49
515.40,1.40,2666.87
515.50,1.40,2667.47
515.60,1.40,2667.99
515.70,1.40,2668.46
515.80,1.40,2669.10
515.90,1.41,2669.48
516.00,1.41,2670.08
516.10,1.41,2670.49
516.20,1.41,2671.12
516.30,1.41,2671.53
516.40,1.41,2672.10
516.50,1.41,2672.62
516.60,1.41,2673.07
516.70,1.41,2673.66
516.80,1.41,2674.06
516.90,1.41,2674.67
517.00,1.41,2675.05
517.10,1.41,2675.66
517.20,1.41,2676.09
517.30,1.41,2676.67
517.40,1.41,2677.20
517.50,1.41,2677.72
517.60,1.41,2678.31
517.70,1.41,2678.70
517.80,1.41,2679.33
517.90,1.41,2679.75
518.00,1.41,2680.37
518.10,1.41,2680.86
518.20,1.41,2681.32
518.30,1.41,2681.94
518.40,1.41,2682.33
518.50,1.41,2682.99
518.60,1.41,2683.35
518.70,1.41,2683.99
518.80,1.41,2684.45
518.90,1.41,2685.00
519.00,1.41,2685.52
519.10,1.41,2685.93
519.20,1.41,2686.57
519.30,1.42,2686.94
519.40,1.42,2687.55
519.50,1.42,2687.95
519.60,1.42,2688.54
519.70,1.42,2689.00
519.80,1.42,2689.51
519.90,1.42,2690.06
520.00,1.42,2690.52
520.10,1.42,2691.16
520.20,1.42,2691.57
520.30,1.42,2692.17
520.40,1.42,2692.65
520.50,1.42,2693.19
520.60,1.42,2693.75
520.70,1.42,2694.22
520.80,1.42,2694.76
520.90,1.42,2695.21
521.00,1.42,2695.83
521.10,1.42,2696.31
521.20,1.42,2696.81
521.30,1.42,2697.40
521.40,1.42,2697.85
521.50,1.42,2698.38
521.60,1.42,2698.87
521.70,1.42,2699.42
521.80,1.42,2699.89
521.90,1.42,2700.45
522.00,1.42,2700.98
522.10,1.42,2701.35
522.20,1.42,2701.95
522.30,1.42,2702.39
522.40,1.42,2703.10
522.50,1.42,2703.43
522.60,1.43,2703.99
522.70,1.43,2704.64
522.80,1.43,2705.00
522.90,1.43,2705.64
523.00,1.43,2706.01
523.10,1.43,2706.67
523.20,1.43,2707.11
523.30,1.43,2707.67
523.40,1.43,2708.13
523.50,1.43,2708.67
523.60,1.43,2709.25
523.70,1.43,2709.71
523.80,1.43,2710.30
523.90,1.43,2710.72
524.00,1.43,2711.30
524.10,1.43,2711.77
524.20,1.43,2712.29
524.30,1.43,2712.86
524.40,1.43,2713.32
524.50,1.43,2713.83
524.60,1.43,2714.32
524.70,1.43,2714.92
524.80,1.43,2715.27
524.90,1.43,2715.86
525.00,1.43,2716.38
525.10,1.43,2716.89
525.20,1.43,2717.41
525.30,1.43,2717.88
525.40,1.43,2718.48
525.50,1.43,2718.89
525.60,1.43,2719.53
525.70,1.43,2719.94
525.80,1.43,2720.56
525.90,1.44,2721.02
526.00,1.44,2721.55
526.10,1.44,2722.20
526.20,1.44,2722.56
526.30,1.44,2723.20
526.40,1.44,2723.65
526.50,1.44,2724.18
526.60,1.44,2724.61
526.70,1.44,2725.28
526.80,1.44,2725.81
526.90,1.44,2726.11
527.00,1.44,2726.74
527.10,1.44,2727.23
527.20,1.44,2727.80
527.30,1.44,2728.22
527.40,1.44,2728.80
527.50,1.44,2729.26
527.60,1.44,2729.80
527.70,1.44,2730.30
527.80,1.44,2730.81
527.90,1.44,2731.31
528.00,1.44,2731.77
528.10,1.44,2732.41
528.20,1.44,2732.83
528.30,1.44,2733.41
528.40,1.44,2733.93
528.50,1.44,2734.38
528.60,1.44,2735.06
528.70,1.44,2735.49
528.80,1.44,2736.04
528.90,1.44,2736.48
529.00,1.44,2737.14
529.10,1.45,2737.55
529.20,1.45,2738.14
529.30,1.45,2738.60
529.40,1.45,2739.12
529.50,1.45,2739.67
529.60,1.45,2740.11
529.70,1.45,2740.73
529.80,1.45,2741.08
529.90,1.45,2741.75
530.00,1.45,2742.10
530.10,1.45,2742.75
530.20,1.45,2743.12
530.30,1.45,2743.74
530.40,1.45,2744.20
530.50,1.45,2744.64
530.60,1.45,2745.26
530.70,1.45,2745.71
530.80,1.45,2746.27
530.90,1.45,2746.78
531.00,1.45,2747.30
531.10,1.45,2747.81
531.20,1.45,2748.33
531.30,1.45,2748.94
531.40,1.45,2749.29
531.50,1.45,2749.96
531.60,1.45,2750.41
531.70,1.45,2750.99
531.80,1.45,2751.41
531.90,1.45,2752.06
532.00,1.45,2752.50
532.10,1.45,2753.02
532.20,1.45,2753.59
532.30,1.45,2754.04
532.40,1.46,2754.57
532.50,1.46,2755.07
532.60,1.46,2755.60
532.70,1.46,2756.04
532.80,1.46,2756.56
532.90,1.46,2757.10
533.00,1.46,2757.64
533.10,1.46,2758.20
533.20,1.46,2758.64
533.30,1.46,2759.23
533.40,1.46,2759.61
533.50,1.46,2760.24
533.60,1.46,2760.71
533.70,1.46,2761.27
533.80,1.46,2761.78
533.90,1.46,2762.28
534.00,1.46,2762.84
534.10,1.46,2763.29
534.20,1.46,2763.90
534.30,1.46,2764.35
534.40,1.46,2764.95
534.50,1.46,2765.37
534.60,1.46,2765.92
534.70,1.46,2766.49
534.80,1.46,2766.92
534.90,1.46,2767.51
535.00,1.46,2767.95
535.10,1.46,2768.51
535.20,1.46,2768.92
535.30,1.46,2769.60
535.40,1.46,2769.89
535.50,1.46,2770.54
535.60,1.47,2771.02
535.70,1.47,2771.58
535.80,1.47,2772.07
535.90,1.47,2772.57
536.00,1.47,2773.13
536.10,1.47,2773.55
536.20,1.47,2774.19
536.30,1.47,2774.66
536.40,1.47,2775.17
536.50,1.47,2775.75
536.60,1.47,2776.20
536.70,1.47,2776.83
536.80,1.47,2777.18
536.90,1.47,2777.87
537.00,1.47,2778.22
537.10,1.47,2778.83
537.20,1.47,2779.39
537.30,1.47,2779.79
537.40,1.47,2780.46
537.50,1.47,2780.75
537.60,1.47,2781.44
537.70,1.47,2781.86
537.80,1.47,2782.44
537.90,1.47,2782.88
538.00,1.47,2783.41
538.10,1.47,2783.92
538.20,1.47,2784.39
538.30,1.47,2785.00
538.40,1.47,2785.37
538.50,1.47,2786.03
538.60,1.47,2786.46
538.70,1.47,2787.01
538.80,1.48,2787.53
538.90,1.48,2788.04
539.00,1.48,2788.64
539.10,1.48,2789.03
539.20,1.48,2789.66
539.30,1.48,2790.10
539.40,1.48,2790.69
539.50,1.48,2791.19
539.60,1.48,2791.71
539.70,1.48,2792.30
539.80,1.48,2792.69
539.90,1.48,2793.34
540.00,1.48,2793.70
540.10,1.48,2794.24
540.20,1.48,2794.84
540.30,1.48,2795.25
540.40,1.48,2795.82
540.50,1.48,2796.22
540.60,1.48,2796.88
540.70,1.48,2797.25
540.80,1.48,2797.86
540.90,1.48,2798.28
541.00,1.48,2798.81
541.10,1.48,2799.42
541.20,1.48,2799.82
541.30,1.48,2800.42
541.40,1.48,2800.89
541.50,1.48,2801.40
541.60,1.48,2801.91
541.70,1.48,2802.51
541.80,1.48,2802.98
541.90,1.48,2803.53
542.00,1.49,2804.08
542.10,1.49,2804.61
542.20,1.49,2805.13
542.30,1.49,2805.53
542.40,1.49,2806.21
542.50,1.49,2806.59
542.60,1.49,2807.25
542.70,1.49,2807.58
542.80,1.49,2808.22
542.90,1.49,2808.72
543.00,1.49,2809.17
543.10,1.49,2809.73
543.20,1.49,2810.17
543.30,1.49,2810.75
543.40,1.49,2811.19
543.50,1.49,2811.77
543.60,1.49,2812.32
543.70,1.49,2812.78
543.80,1.49,2813.35
543.90,1.49,2813.80
544.00,1.49,2814.39
544.10,1.49,2814.82
544.20,1.49,2815.43
544.30,1.49,2815.90
544.40,1.49,2816.51
544.50,1.49,2816.90
544.60,1.49,2817.52
544.70,1.49,2817.95
544.80,1.49,2818.50
544.90,1.49,2819.06
545.00,1.49,2819.47
545.10,1.49,2820.13
545.20,1.50,2820.50
545.30,1.50,2821.12
545.40,1.50,2821.58
545.50,1.50,2822.13
545.60,1.50,2822.65
545.70,1.50,2823.01
545.80,1.50,2823.66
545.90,1.50,2824.03
546.00,1.50,2824.75
546.10,1.50,2825.12
546.20,1.50,2825.75
546.30,1.50,2826.14
546.40,1.50,2826.70
546.50,1.50,2827.29
546.60,1.50,2827.71
546.70,1.50,2828.34
546.80,1.50,2828.76
546.90,1.50,2829.32
547.00,1.50,2829.86
547.10,1.50,2830.38
547.20,1.50,2830.89
547.30,1.50,2831.40
547.40,1.50,2831.98
547.50,1.50,2832.45
547.60,1.50,2833.06
547.70,1.50,2833.42
547.80,1.50,2834.00
547.90,1.50,2834.46
548.00,1.50,2835.07
548.10,1.50,2835.47
548.20,1.50,2836.01
548.30,1.51,2836.52
548.40,1.51,2837.03
548.50,1.51,2837.58
548.60,1.51,2837.99
548.70,1.51,2838.59
548.80,1.51,2838.99
548.90,1.51,2839.64
549.00,1.51,2840.08
549.10,1.51,2840.65
549.20,1.51,2841.13
549.30,1.51,2841.66
549.40,1.51,2842.25
549.50,1.51,2842.73
549.60,1.51,2843.31
549.70,1.51,2843.68
549.80,1.51,2844.37
549.90,1.51,2844.81
550.00,1.51,2845.29
550.10,1.51,2845.86
550.20,1.51,2846.36
550.30,1.51,2846.87
550.40,1.51,2847.39
550.50,1.51,2847.97
550.60,1.51,2848.34
550.70,1.51,2848.93
550.80,1.51,2849.31
550.90,1.51,2849.95
551.00,1.51,2850.42
551.10,1.51,2850.88
551.20,1.51,2851.38
551.30,1.51,2851.91
551.40,1.51,2852.50
551.50,1.52,2852.90
551.60,1.52,2853.56
551.70,1.52,2853.93
551.80,1.52,2854.57
551.90,1.52,2855.03
552.00,1.52,2855.59
552.10,1.52,2856.14
552.20,1.52,2856.61
552.30,1.52,2857.21
552.40,1.52,2857.61
552.50,1.52,2858.23
552.60,1.52,2858.68
552.70,1.52,2859.30
552.80,1.52,2859.71
552.90,1.52,2860.34
553.00,1.52,2860.79
553.10,1.52,2861.27
553.20,1.52,2861.85
553.30,1.52,2862.21
553.40,1.52,2862.81
553.50,1.52,2863.25
553.60,1.52,2863.88
553.70,1.52,2864.36
553.80,1.52,2864.87
553.90,1.52,2865.37
554.00,1.52,2865.86
554.10,1.52,2866.47
554.20,1.52,2866.90
554.30,1.52,2867.50
554.40,1.52,2867.93
554.50,1.52,2868.56
554.60,1.53,2868.97
554.70,1.53,2869.61
554.80,1.53,2870.01
554.90,1.53,2870.57
555.00,1.53,2871.21
555.10,1.53,2871.52
555.20,1.53,2872.20
555.30,1.53,2872.58
555.40,1.53,2873.22
555.50,1.53,2873.59
555.60,1.53,2874.20
555.70,1.53,2874.67
555.80,1.53,2875.23
555.90,1.53,2875.65
556.00,1.53,2876.11
556.10,1.53,2876.78
556.20,1.53,2877.21
556.30,1.53,2877.82
556.40,1.53,2878.20
556.50,1.53,2878.79
556.60,1.53,2879.25
556.70,1.53,2879.90
556.80,1.53,2880.32
556.90,1.53,2880.84
557.00,1.53,2881.50
557.10,1.53,2881.80
557.20,1.53,2882.49
557.30,1.53,2882.96
557.40,1.53,2883.55
557.50,1.53,2883.95
557.60,1.54,2884.56
557.70,1.54,2884.97
557.80,1.54,2885.56
557.90,1.54,2886.02
558.00,1.54,2886.59
558.10,1.54,2887.03
558.20,1.54,2887.52
558.30,1.54,2888.14
558.40,1.54,2888.53
558.50,1.54,2889.08
558.60,1.54,2889.56
558.70,1.54,2890.15
558.80,1.54,2890.59
558.90,1.54,2891.19
559.00,1.54,2891.67
559.10,1.54,2892.13
559.20,1.54,2892.75
559.30,1.54,2893.16
559.40,1.54,2893.80
559.50,1.54,2894.25
559.60,1.54,2894.96
559.70,1.54,2895.24
559.80,1.54,2895.85
559.90,1.54,2896.39
560.00,1.54,2896.89
560.10,1.54,2897.47
560.20,1.54,2897.87
560.30,1.54,2898.45
560.40,1.54,2898.90
560.50,1.54,2899.46
560.60,1.54,2899.94
560.70,1.55,2900.45
560.80,1.55,2900.96
560.90,1.55,2901.51
561.00,1.55,2901.98
561.10,1.55,2902.39
561.20,1.55,2903.05
561.30,1.55,2903.42
561.40,1.55,2904.05
561.50,1.55,2904.51
561.60,1.55,2905.03
561.70,1.55,2905.53
561.80,1.55,2906.12
561.90,1.55,2906.62
562.00,1.55,2907.07
562.10,1.55,2907.76
562.20,1.55,2908.14
562.30,1.55,2908.75
562.40,1.55,2909.24
562.50,1.55,2909.74
562.60,1.55,2910.24
562.70,1.55,2910.78
562.80,1.55,2911.41
562.90,1.55,2911.75
563.00,1.55,2912.38
563.10,1.55,2912.82
563.20,1.55,2913.38
563.30,1.55,2913.72
563.40,1.55,2914.37
563.50,1.55,2914.83
563.60,1.55,2915.40
563.70,1.56,2915.91
563.80,1.56,2916.40
563.90,1.56,2916.98
564.00,1.56,2917.43
564.10,1.56,2918.02
564.20,1.56,2918.51
564.30,1.56,2919.04
564.40,1.56,2919.54
564.50,1.56,2920.05
564.60,1.56,2920.63
564.70,1.56,2921.07
564.80,1.56,2921.68
564.90,1.56,2922.13
565.00,1.56,2922.64
565.10,1.56,2923.15
565.20,1.56,2923.73
565.30,1.56,2924.19
565.40,1.56,2924.74
565.50,1.56,2925.22
565.60,1.56,2925.69
565.70,1.56,2926.25
565.80,1.56,2926.70
565.90,1.56,2927.23
566.00,1.56,2927.78
566.10,1.56,2928.23
566.20,1.56,2928.84
566.30,1.56,2929.23
566.40,1.56,2929.87
566.50,1.56,2930.32
566.60,1.56,2930.89
566.70,1.57,2931.35
566.80,1.57,2931.93
566.90,1.57,2932.45
567.00,1.57,2932.89
567.10,1.57,2933.57
567.20,1.57,2933.90
567.30,1.57,2934.63
567.40,1.57,2934.98
567.50,1.57,2935.55
567.60,1.57,2936.11
567.70,1.57,2936.55
567.80,1.57,2937.05
567.90,1.57,2937.64
568.00,1.57,2938.14
568.10,1.57,2938.59
568.20,1.57,2939.23
568.30,1.57,2939.46
568.40,1.57,2940.15
568.50,1.57,2940.66
568.60,1.57,2941.14
568.70,1.57,2941.74
568.80,1.57,2942.17
568.90,1.57,2942.77
569.00,1.57,2943.14
569.10,1.57,2943.82
569.20,1.57,2944.25
569.30,1.57,2944.79
569.40,1.57,2945.35
569.50,1.57,2945.84
569.60,1.57,2946.40
569.70,1.58,2946.84
569.80,1.58,2947.43
569.90,1.58,2947.95
570.00,1.58,2948.45
570.10,1.58,2948.91
570.20,1.58,2949.49
570.30,1.58,2949.94
570.40,1.58,2950.52
570.50,1.58,2950.99
570.60,1.58,2951.45
570.70,1.58,2952.02
570.80,1.58,2952.42
570.90,1.58,2953.03
571.00,1.58,2953.45
571.10,1.58,2953.99
571.20,1.58,2954.58
571.30,1.58,2955.00
571.40,1.58,2955.66
571.50,1.58,2956.00
571.60,1.58,2956.67
571.70,1.58,2957.08
571.80,1.58,2957.73
571.90,1.58,2958.16
572.00,1.58,2958.74
572.10,1.58,2959.30
572.20,1.58,2959.73
572.30,1.58,2960.33
572.40,1.58,2960.76
572.50,1.58,2961.40
572.60,1.58,2961.74
572.70,1.59,2962.40
572.80,1.59,2962.86
572.90,1.59,2963.39
573.00,1.59,2963.90
573.10,1.59,2964.26
573.20,1.59,2964.84
573.30,1.59,2965.35
573.40,1.59,2965.99
573.50,1.59,2966.32
573.60,1.59,2966.96
573.70,1.59,2967.39
573.80,1.59,2968.02
573.90,1.59,2968.50
574.00,1.59,2969.04
574.10,1.59,2969.59
574.20,1.59,2970.00
574.30,1.59,2970.69
574.40,1.59,2971.04
574.50,1.59,2971.70
574.60,1.59,2972.12
574.70,1.59,2972.71
574.80,1.59,2973.13
574.90,1.59,2973.75
575.00,1.59,2974.20
575.10,1.59,2974.75
575.20,1.59,2975.27
575.30,1.59,2975.64
575.40,1.59,2976.30
575.50,1.59,2976.72
575.60,1.59,2977.26
575.70,1.60,2977.73
575.80,1.60,2978.29
575.90,1.60,2978.81
576.00,1.60,2979.31
576.10,1.60,2979.91
576.20,1.60,2980.27
576.30,1.60,2980.89
576.40,1.60,2981.40
576.50,1.60,2981.99
576.60,1.60,2982.39
576.70,1.60,2983.03
576.80,1.60,2983.43
576.90,1.60,2984.03
577.00,1.60,2984.55
577.10,1.60,2985.01
577.20,1.60,2985.59
577.30,1.60,2986.01
577.40,1.60,2986.62
577.50,1.60,2987.02
577.60,1.60,2987.69
577.70,1.60,2988.04
577.80,1.60,2988.61
577.90,1.60,2989.20
578.00,1.60,2989.52
578.10,1.60,2990.17
578.20,1.60,2990.55
578.30,1.60,2991.23
578.40,1.60,2991.57
578.50,1.60,2992.27
578.60,1.61,2992.73
578.70,1.61,2993.30
578.80,1.61,2993.76
578.90,1.61,2994.25
579.00,1.61,2994.89
579.10,1.61,2995.29
579.20,1.61,2995.93
579.30,1.61,2996.35
579.40,1.61,2996.94
579.50,1.61,2997.41
579.60,1.61,2997.92
579.70,1.61,2998.54
579.80,1.61,2998.87
579.90,1.61,2999.53
580.00,1.61,2999.90
580.10,1.61,3000.53
580.20,1.61,3000.94
580.30,1.61,3001.50
580.40,1.61,3001.99
580.50,1.61,3002.47
580.60,1.61,3003.07
580.70,1.61,3003.44
580.80,1.61,3004.06
580.90,1.61,3004.51
581.00,1.61,3005.10
581.10,1.61,3005.56
581.20,1.61,3006.19
581.30,1.61,3006.58
581.40,1.61,3007.20
581.50,1.62,3007.75
581.60,1.62,3008.18
581.70,1.62,3008.77
581.80,1.62,3009.22
581.90,1.62,3009.83
582.00,1.62,3010.21
582.10,1.62,3010.85
582.20,1.62,3011.25
582.30,1.62,3011.90
582.40,1.62,3012.38
582.50,1.62,3012.79
582.60,1.62,3013.36
582.70,1.62,3013.74
582.80,1.62,3014.43
582.90,1.62,3014.85
583.00,1.62,3015.46
583.10,1.62,3015.90
583.20,1.62,3016.45
583.30,1.62,3016.99
583.40,1.62,3017.45
583.50,1.62,3018.04
583.60,1.62,3018.54
583.70,1.62,3019.09
583.80,1.62,3019.48
583.90,1.62,3020.20
584.00,1.62,3020.51
584.10,1.62,3021.17
584.20,1.62,3021.64
584.30,1.62,3022.13
584.40,1.63,3022.71
584.50,1.63,3023.16
584.60,1.63,3023.75
584.70,1.63,3024.14
584.80,1.63,3024.69
584.90,1.63,3025.14
585.00,1.63,3025.74
585.10,1.63,3026.26
585.20,1.63,3026.76
585.30,1.63,3027.31
585.40,1.63,3027.76
585.50,1.63,3028.32
585.60,1.63,3028.80
585.70,1.63,3029.43
585.80,1.63,3029.79
585.90,1.63,3030.40
586.00,1.63,3030.90
586.10,1.63,3031.44
586.20,1.63,3031.99
586.30,1.63,3032.53
586.40,1.63,3032.97
586.50,1.63,3033.48
586.60,1.63,3034.09
586.70,1.63,3034.43
586.80,1.63,3035.11
586.90,1.63,3035.49
587.00,1.63,3036.10
587.10,1.63,3036.50
587.20,1.64,3037.10
587.30,1.64,3037.61
587.40,1.64,3038.00
587.50,1.64,3038.64
587.60,1.64,3039.03
587.70,1.64,3039.65
587.80,1.64,3040.14
587.90,1.64,3040.68
588.00,1.64,3041.14
588.10,1.64,3041.73
588.20,1.64,3042.28
588.30,1.64,3042.69
588.40,1.64,3043.39
588.50,1.64,3043.76
588.60,1.64,3044.38
588.70,1.64,3044.91
588.80,1.64,3045.29
588.90,1.64,3045.99
589.00,1.64,3046.35
589.10,1.64,3047.00
589.20,1.64,3047.37
589.30,1.64,3047.91
589.40,1.64,3048.40
589.50,1.64,3048.92
589.60,1.64,3049.48
589.70,1.64,3049.90
589.80,1.64,3050.48
589.90,1.64,3050.84
590.00,1.64,3051.49
590.10,1.65,3051.85
590.20,1.65,3052.52
590.30,1.65,3053.04
590.40,1.65,3053.48
590.50,1.65,3054.15
590.60,1.65,3054.50
590.70,1.65,3055.23
590.80,1.65,3055.60
590.90,1.65,3056.19
591.00,1.65,3056.73
591.10,1.65,3057.19
591.20,1.65,3057.71
591.30,1.65,3058.21
591.40,1.65,3058.81
591.50,1.65,3059.15
591.60,1.65,3059.84
591.70,1.65,3060.25
591.80,1.65,3060.86
591.90,1.65,3061.26
592.00,1.65,3061.68
592.10,1.65,3062.35
592.20,1.65,3062.76
592.30,1.65,3063.42
592.40,1.65,3063.80
592.50,1.65,3064.43
592.60,1.65,3064.89
592.70,1.65,3065.51
592.80,1.65,3065.91
592.90,1.66,3066.48
593.00,1.66,3067.13
593.10,1.66,3067.40
593.20,1.66,3068.10
593.30,1.66,3068.53
593.40,1.66,3069.10
593.50,1.66,3069.59
593.60,1.66,3070.11
593.70,1.66,3070.66
593.80,1.66,3071.02
593.90,1.66,3071.69
594.00,1.66,3072.02
594.10,1.66,3072.64
594.20,1.66,3073.13
594.30,1.66,3073.66
594.40,1.66,3074.19
594.50,1.66,3074.69
594.60,1.66,3075.26
594.70,1.66,3075.70
594.80,1.66,3076.32
594.90,1.66,3076.67
595.00,1.66,3077.31
595.10,1.66,3077.83
595.20,1.66,3078.37
595.30,1.66,3078.88
595.40,1.66,3079.34
595.50,1.66,3079.95
595.60,1.66,3080.38
595.70,1.67,3081.02
595.80,1.67,3081.37
595.90,1.67,3081.97
596.00,1.67,3082.51
596.10,1.67,3082.96
596.20,1.67,3083.55
596.30,1.67,3083.92
596.40,1.67,3084.54
596.50,1.67,3084.97
596.60,1.67,3085.50
596.70,1.67,3086.04
596.80,1.67,3086.57
596.90,1.67,3087.11
597.00,1.67,3087.55
597.10,1.67,3088.13
597.20,1.67,3088.60
597.30,1.67,3089.22
597.40,1.67,3089.67
597.50,1.67,3090.24
597.60,1.67,3090.69
597.70,1.67,3091.26
597.80,1.67,3091.91
597.90,1.67,3092.16
598.00,1.67,3092.89
598.10,1.67,3093.23
598.20,1.67,3093.90
598.30,1.67,3094.26
598.40,1.67,3094.86
598.50,1.68,3095.34
598.60,1.68,3095.84
598.70,1.68,3096.39
598.80,1.68,3096.75
598.90,1.68,3097.42
599.00,1.68,3097.78
599.10,1.68,3098.40
599.20,1.68,3098.91
599.30,1.68,3099.38
599.40,1.68,3099.89
599.50,1.68,3100.47
599.60,1.68,3101.10
599.70,1.68,3101.40
599.80,1.68,3102.10
599.90,1.68,3102.57
600.00,1.68,3103.08
600.10,1.68,3103.66
600.20,1.68,3104.06
600.30,1.68,3104.75
600.40,1.68,3105.05
600.50,1.68,3105.73
600.60,1.68,3106.14
600.70,1.68,3106.69
600.80,1.68,3107.16
600.90,1.68,3107.58
601.00,1.68,3108.28
601.10,1.68,3108.63
601.20,1.69,3109.31
601.30,1.69,3109.69
601.40,1.69,3110.34
601.50,1.69,3110.79
601.60,1.69,3111.33
601.70,1.69,3111.85
601.80,1.69,3112.26
601.90,1.69,3112.96
602.00,1.69,3113.37
602.10,1.69,3114.02
602.20,1.69,3114.35
602.30,1.69,3114.97
602.40,1.69,3115.48
602.50,1.69,3116.00
602.60,1.69,3116.56
